REF_DATE,DataNormal,GEO,DGUID,North American Product Classification System (NAPCS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-06-01,2019Q2,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,102.1,,,,1
2019-06-01,2019Q2,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,96.3,,,,1
2019-06-01,2019Q2,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,95.7,,,,1
2019-06-01,2019Q2,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,105.9,,,,1
2019-06-01,2019Q2,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,98.2,,,,1
2019-06-01,2019Q2,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,107.1,,,,1
2019-06-01,2019Q2,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,106.4,,,,1
2019-06-01,2019Q2,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,93,,,,1
2019-06-01,2019Q2,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,93.6,,,,1
2019-06-01,2019Q2,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,109,,,,1
2019-06-01,2019Q2,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,91.4,,,,1
2019-06-01,2019Q2,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,103.1,,,,1
2019-06-01,2019Q2,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,108.9,,,,1
2019-06-01,2019Q2,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,94.6,,,,1
2019-06-01,2019Q2,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,100.7,,,,1
2019-07-01,2019Q3,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,107,,,,1
2019-07-01,2019Q3,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,97.2,,,,1
2019-07-01,2019Q3,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,96.7,,,,1
2019-07-01,2019Q3,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,109.9,,,,1
2019-07-01,2019Q3,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,100.9,,,,1
2019-07-01,2019Q3,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,110.1,,,,1
2019-07-01,2019Q3,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,111.9,,,,1
2019-07-01,2019Q3,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,93.2,,,,1
2019-07-01,2019Q3,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,94.3,,,,1
2019-07-01,2019Q3,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,112.8,,,,1
2019-07-01,2019Q3,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,92,,,,1
2019-07-01,2019Q3,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,90.5,,,,1
2019-07-01,2019Q3,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,110.6,,,,1
2019-07-01,2019Q3,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,94.6,,,,1
2019-07-01,2019Q3,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,102.6,,,,1
2019-08-01,2019Q3,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,101.4,,,,1
2019-08-01,2019Q3,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,93.7,,,,1
2019-08-01,2019Q3,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,94.2,,,,1
2019-08-01,2019Q3,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,103.3,,,,1
2019-08-01,2019Q3,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,97.1,,,,1
2019-08-01,2019Q3,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,106.3,,,,1
2019-08-01,2019Q3,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,104.4,,,,1
2019-08-01,2019Q3,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,93,,,,1
2019-08-01,2019Q3,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,94.1,,,,1
2019-08-01,2019Q3,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,104.6,,,,1
2019-08-01,2019Q3,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,90.6,,,,1
2019-08-01,2019Q3,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,95.3,,,,1
2019-08-01,2019Q3,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,105.2,,,,1
2019-08-01,2019Q3,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,93.7,,,,1
2019-08-01,2019Q3,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,98.1,,,,1
2019-09-01,2019Q3,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,102.4,,,,1
2019-09-01,2019Q3,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,98.7,,,,1
2019-09-01,2019Q3,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,98.4,,,,1
2019-09-01,2019Q3,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,102.8,,,,1
2019-09-01,2019Q3,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,100.5,,,,1
2019-09-01,2019Q3,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,108.4,,,,1
2019-09-01,2019Q3,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,103,,,,1
2019-09-01,2019Q3,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,96.5,,,,1
2019-09-01,2019Q3,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,98,,,,1
2019-09-01,2019Q3,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,104.3,,,,1
2019-09-01,2019Q3,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,92.9,,,,1
2019-09-01,2019Q3,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,88.2,,,,1
2019-09-01,2019Q3,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,107.4,,,,1
2019-09-01,2019Q3,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,95.1,,,,1
2019-09-01,2019Q3,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,99.6,,,,1
2019-10-01,2019Q4,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,101.5,,,,1
2019-10-01,2019Q4,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,100.6,,,,1
2019-10-01,2019Q4,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,100.3,,,,1
2019-10-01,2019Q4,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,102.7,,,,1
2019-10-01,2019Q4,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,101.3,,,,1
2019-10-01,2019Q4,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,104.8,,,,1
2019-10-01,2019Q4,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,103.3,,,,1
2019-10-01,2019Q4,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,99.8,,,,1
2019-10-01,2019Q4,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,101.5,,,,1
2019-10-01,2019Q4,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,104,,,,1
2019-10-01,2019Q4,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,102,,,,1
2019-10-01,2019Q4,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,99.8,,,,1
2019-10-01,2019Q4,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,109.5,,,,1
2019-10-01,2019Q4,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,104.3,,,,1
2019-10-01,2019Q4,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,105.9,,,,1
2019-11-01,2019Q4,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,101.9,,,,1
2019-11-01,2019Q4,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,102.3,,,,1
2019-11-01,2019Q4,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,101.6,,,,1
2019-11-01,2019Q4,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,101.7,,,,1
2019-11-01,2019Q4,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,103.4,,,,1
2019-11-01,2019Q4,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,107.1,,,,1
2019-11-01,2019Q4,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,102.8,,,,1
2019-11-01,2019Q4,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,103.9,,,,1
2019-11-01,2019Q4,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,104.1,,,,1
2019-11-01,2019Q4,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,102.6,,,,1
2019-11-01,2019Q4,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,106.4,,,,1
2019-11-01,2019Q4,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,104.8,,,,1
2019-11-01,2019Q4,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,100.6,,,,1
2019-11-01,2019Q4,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,109.1,,,,1
2019-11-01,2019Q4,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,107.1,,,,1
2019-12-01,2019Q4,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,101.7,,,,1
2019-12-01,2019Q4,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,104.7,,,,1
2019-12-01,2019Q4,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,105.1,,,,1
2019-12-01,2019Q4,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,102.9,,,,1
2019-12-01,2019Q4,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,106.9,,,,1
2019-12-01,2019Q4,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,108.2,,,,1
2019-12-01,2019Q4,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,102.1,,,,1
2019-12-01,2019Q4,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,105,,,,1
2019-12-01,2019Q4,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,105.9,,,,1
2019-12-01,2019Q4,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,102.5,,,,1
2019-12-01,2019Q4,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,106.9,,,,1
2019-12-01,2019Q4,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,106.7,,,,1
2019-12-01,2019Q4,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,97.6,,,,1
2019-12-01,2019Q4,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,104.7,,,,1
2019-12-01,2019Q4,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,102.5,,,,1
2020-01-01,2020Q1,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,100,,,,1
2020-01-01,2020Q1,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,100,,,,1
2020-01-01,2020Q1,Atlantic Region,2021A00011,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952534,1.3,100,,,,1
2020-01-01,2020Q1,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,100,,,,1
2020-01-01,2020Q1,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,100,,,,1
2020-01-01,2020Q1,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,100,,,,1
2020-01-01,2020Q1,Quebec,2021A000224,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952546,2.3,100,,,,1
2020-01-01,2020Q1,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,100,,,,1
2020-01-01,2020Q1,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,100,,,,1
2020-01-01,2020Q1,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,100,,,,1
2020-01-01,2020Q1,Ontario,2021A000235,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952542,3.3,100,,,,1
2020-01-01,2020Q1,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,100,,,,1
2020-01-01,2020Q1,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,100,,,,1
2020-01-01,2020Q1,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,100,,,,1
2020-01-01,2020Q1,Prairie Region,2021A00014,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952550,4.3,100,,,,1
2020-01-01,2020Q1,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,100,,,,1
2020-01-01,2020Q1,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,100,,,,1
2020-01-01,2020Q1,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,100,,,,1
2020-01-01,2020Q1,British Columbia,2021A000259,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952538,5.3,100,,,,1
2020-01-01,2020Q1,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,100,,,,1
2020-02-01,2020Q1,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,97.4,,,,1
2020-02-01,2020Q1,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,89.3,,,,1
2020-02-01,2020Q1,Atlantic Region,2021A00011,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952534,1.3,89.6,,,,1
2020-02-01,2020Q1,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,88.7,,,,1
2020-02-01,2020Q1,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,97.6,,,,1
2020-02-01,2020Q1,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,90.7,,,,1
2020-02-01,2020Q1,Quebec,2021A000224,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952546,2.3,88.5,,,,1
2020-02-01,2020Q1,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,90.5,,,,1
2020-02-01,2020Q1,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,95.1,,,,1
2020-02-01,2020Q1,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,89.5,,,,1
2020-02-01,2020Q1,Ontario,2021A000235,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952542,3.3,85.5,,,,1
2020-02-01,2020Q1,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,88.5,,,,1
2020-02-01,2020Q1,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,96.1,,,,1
2020-02-01,2020Q1,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,89.5,,,,1
2020-02-01,2020Q1,Prairie Region,2021A00014,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952550,4.3,85.4,,,,1
2020-02-01,2020Q1,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,88.1,,,,1
2020-02-01,2020Q1,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,102.2,,,,1
2020-02-01,2020Q1,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,90.6,,,,1
2020-02-01,2020Q1,British Columbia,2021A000259,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952538,5.3,87,,,,1
2020-02-01,2020Q1,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,91.1,,,,1
2020-03-01,2020Q1,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,67.3,,,,1
2020-03-01,2020Q1,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,71.6,,,,1
2020-03-01,2020Q1,Atlantic Region,2021A00011,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952534,1.3,74.7,,,,1
2020-03-01,2020Q1,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,66.8,,,,1
2020-03-01,2020Q1,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,68,,,,1
2020-03-01,2020Q1,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,71.8,,,,1
2020-03-01,2020Q1,Quebec,2021A000224,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952546,2.3,73.9,,,,1
2020-03-01,2020Q1,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,72.4,,,,1
2020-03-01,2020Q1,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,65.4,,,,1
2020-03-01,2020Q1,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,72.2,,,,1
2020-03-01,2020Q1,Ontario,2021A000235,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952542,3.3,68.4,,,,1
2020-03-01,2020Q1,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,70.2,,,,1
2020-03-01,2020Q1,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,64.3,,,,1
2020-03-01,2020Q1,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,68.7,,,,1
2020-03-01,2020Q1,Prairie Region,2021A00014,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952550,4.3,69.9,,,,1
2020-03-01,2020Q1,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,73.9,,,,1
2020-03-01,2020Q1,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,79.9,,,,1
2020-03-01,2020Q1,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,76.1,,,,1
2020-03-01,2020Q1,British Columbia,2021A000259,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952538,5.3,69.8,,,,1
2020-03-01,2020Q1,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,72.8,,,,1
2020-04-01,2020Q2,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,43.9,,,,1
2020-04-01,2020Q2,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,52.5,,,,1
2020-04-01,2020Q2,Atlantic Region,2021A00011,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952534,1.3,56.7,,,,1
2020-04-01,2020Q2,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,49.7,,,,1
2020-04-01,2020Q2,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,47.1,,,,1
2020-04-01,2020Q2,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,55.6,,,,1
2020-04-01,2020Q2,Quebec,2021A000224,Jet fuel [261312],"Index, 202001=100",403,units,0,v1324952546,2.3,38.6,,,,1
2020-04-01,2020Q2,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,57.9,,,,1
